,,,,Ultima actualizare - 09.03.2015,,,,,,,,,
,,,,,,,,,,,,,
LineID,LineName,StationID,RawStationName,FriendlyStationName,ShortStationName,JunctionName,Lat,Long,Invalid,Verified,Verification Date,Goodle Maps Link,Info comments
1552,E3,2799,Ab_Catedrala 1,Catedrala Mitropolitana (Apicultorilor),Catedrala,Catedrala,45.750961,21.225094,,dup script,11.01.15,"http://maps.google.com/maps?q=Catedrala%20Mitropolitana@45.750961,21.225094",
1552,E3,3200,Ab_Catedrala 2,Catedrala Mitropolitana (Apicultorilor),Catedrala,Catedrala,45.750925,21.225107,TRUE,dup script,11.01.15,"http://maps.google.com/maps?q=Catedrala%20Mitropolitana@45.750925,21.225107",
1552,E3,8341,V.Babes,Bd. Victor Babes (Apicultorilor),V. Babes,V. Babes,45.744598,21.231197,TRUE,dup script,11.01.15,"http://maps.google.com/maps?q=Bd.%20Victor%20Babes@45.744598,21.231197",
1552,E3,2826,Univ de Vest_,Universitatea de Vest (Apicultorilor),Univ. de Vest,Univ. de Vest,45.747854,21.231268,,dup script,11.01.15,"http://maps.google.com/maps?q=Universitatea%20de%20Vest@45.747854,21.231268",
1552,E3,2980,Comp. Studentesc 1tb,Complexul Studentesc (Apicultorilor),Comp. Studentesc,Comp. Studentesc,45.748117,21.235258,,dup script,11.01.15,"http://maps.google.com/maps?q=Complexul%20Studentesc@45.748117,21.235258",
1552,E3,2716,Cluj 1tb.,Strada Cluj (Apicultorilor),Cluj,Cluj,45.743497,21.237162,,dup script,24.06.14,"http://maps.google.com/maps?q=Strada%20Cluj@45.743497,21.237162",
1552,E3,2720,Martirilor 1tb.,Calea Martirilor (Apicultorilor),Martirilor,Martirilor,45.738232,21.238115,,dup script,11.01.15,"http://maps.google.com/maps?q=Calea%20Martirilor@45.738232,21.238115",
1552,E3,2724,Mart.I.Stanciu 1tb.,Strada Martir Ioan Stanciu (Apicultorilor),I. Stanciu,Ioan Stanciu,45.734658,21.237685,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Martir%20Ioan%20Stanciu@45.734658,21.237685",
1552,E3,5282,Mures,Strada Mures / Lidl (Apicultorilor),Mures,,45.728563,21.237128,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Mures%20/%20Plafar@45.728563,21.237128",
1552,E3,5280,Muzicescu,Strada Muzicescu (Apicultorilor),Muzicescu,,45.724844,21.236668,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Muzicescu@45.724844,21.236668",
1552,E3,4429,Apicultorilor 1a,Strada Apicultorilor (Apicultorilor),Apicultorilor,,45.721611,21.236828,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Apicultorilor@45.721611,21.236828",
,,,,,,,,,,,,,
LineID,LineName,StationID,RawStationName,FriendlyStationName,ShortStationName,JunctionName,Lat,Long,Invalid,Verified,Verification Date,Goodle Maps Link,
1926,E4,5940,Bastion,Bastion (Aeroport),Bastion,Bastion,45.757733,21.233274,,dup script,12.05.14,"http://maps.google.com/maps?q=Bastion@45.757733,21.233274",
1926,E4,3103,Badea Cartan 1tb,Piata Badea Cartan (Aeroport),Badea Cartan,Badea Cartan,45.762666,21.248374,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Badea%20Cartan@45.762666,21.248374",
1926,E4,2971,V.Economu 1tb,Piata Gen. V. Economu / Calea Lugojului (Aeroport),V. Economu,V. Economu,45.765775,21.261265,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Gen.%20V.%20Economu%20/%20Calea%20Lugojului@45.765775,21.261265",
1926,E4,2973,Arena Aqua 1tb,Arena Aqua Sport (Aeroport),Arena Aqua,Arena Aqua,45.76957,21.268791,,dup script,12.05.14,"http://maps.google.com/maps?q=Arena%20Aqua%20Sport@45.76957,21.268791",
1926,E4,3820,DN6,DN 6 / Ghiroda (Aeroport),Ghiroda,Ghiroda,45.775844,21.304891,,dup script,12.05.14,"http://maps.google.com/maps?q=DN%206%20/%20Ghiroda@45.775844,21.304891",
1926,E4,6240,Jumbo,Jumbo (Aeroport),Jumbo,,45.784599,21.312404,,dup script,12.05.14,"http://maps.google.com/maps?q=Real@45.784599,21.312404",
1926,E4,7160,Hella,Hella (Aeroport),Hella,,45.789896,21.31794,,dup script,12.05.14,"http://maps.google.com/maps?q=Hella@45.789896,21.31794",
1926,E4,3862,Aeroport Civil_II,Aeroportul Traian Vuia (Aeroport),Aeroport,Aeroport,45.810092,21.319194,,dup script,12.05.14,"http://maps.google.com/maps?q=Aeroportul%20Traian%20Vuia@45.810092,21.319194",
1926,E4,3880,Cartier Aeroport,Cartier Aeroport (Aeroport),Cartier aeroport,,45.79535,21.325253,,dup script,12.05.14,"http://maps.google.com/maps?q=Cartier%20Aeroport@45.79535,21.325253",
1926,E4,3860,UM Aeroport,Unitatea Militara Aeroport (Aeroport),UM Aeroport,,45.798503,21.33117,,dup script,12.05.14,"http://maps.google.com/maps?q=Unitatea%20Militara%20Aeroport@45.798503,21.33117",
1926,E4,3860,UM Aeroport,Unitatea Militara Aeroport (Bastion),UM Aeroport,,45.798503,21.33117,,dup script,12.05.14,"http://maps.google.com/maps?q=Unitatea%20Militara%20Aeroport@45.798503,21.33117",
1926,E4,3881,Cartier Aeroport II,Cartier Aeroport (Bastion),Cartier aeroport,,45.795456,21.325187,,dup script,12.05.14,"http://maps.google.com/maps?q=Cartier%20Aeroport@45.795456,21.325187",
1926,E4,6241,Jumbo_,Jumbo (Bastion),Jumbo,,45.784509,21.312114,,dup script,12.05.14,"http://maps.google.com/maps?q=Real@45.784509,21.312114",
1926,E4,3821,DN6_II,DN 6 / Ghiroda (Bastion),Ghiroda,Ghiroda,45.775999,21.304869,,dup script,12.05.14,"http://maps.google.com/maps?q=DN%206%20/%20Ghiroda@45.775999,21.304869",
1926,E4,8860,Arena Aqua_3,Arena Aqua Sport (Bastion),Arena Aqua,Arena Aqua,45.76939,21.267152,,dup script,12.05.14,"http://maps.google.com/maps?q=Arena%20Aqua%20Sport@45.76939,21.267152",
1926,E4,2972,V.Economu 2tb,Piata Gen. V. Economu / Calea Lugojului (Bastion),V. Economu,V. Economu,45.765323,21.259993,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Gen.%20V.%20Economu%20/%20Calea%20Lugojului@45.765323,21.259993",
1926,E4,3104,Badea Cartan 2tb,Piata Badea Cartan / Take Ionescu (Bastion),Badea Cartan,Take Ionescu,45.762365,21.246101,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Badea%20Cartan%20/%20Take%20Ionescu@45.762365,21.246101",
1926,E4,2968,Tb_A.Popovici 2,Str. Aurel Popovici / Analog TV (Bastion),Analog TV,Analog TV,45.759054,21.236315,,dup script,12.05.14,x,
1926,E4,5940,Bastion,Bastion (Bastion),Bastion,Bastion,45.757733,21.233274,,dup script,12.05.14,"http://maps.google.com/maps?q=Bastion@45.757733,21.233274",
,,,,,,,,,,,,,
LineID,LineName,StationID,RawStationName,FriendlyStationName,ShortStationName,JunctionName,Lat,Long,Invalid,Verified,Verification Date,Goodle Maps Link,
2486,E4b,2672,Tb_Ghe.Baritiu 1,Str. Gheorghe Baritiu (Aeroport),Ghe. Baritiu,Ghe. Baritiu,45.748997,21.199574,,dup script,01.10.12,"http://maps.google.com/maps?q=Str.%20Gheorghe%20Baritiu@45.748997,21.199574",
2486,E4b,2768,Tb_Gara  Nord 1,Gara de Nord (Aeroport),Gara,Gara,45.750421,21.20806,,dup script,01.10.12,"http://maps.google.com/maps?q=Gara%20de%20Nord@45.750421,21.20806",
2486,E4b,2781,P-ta 700 1tb.,Piata 700 (Aeroport),P-ta 700,Piata 700,45.756705,21.224793,,dup script,01.10.12,"http://maps.google.com/maps?q=Piata%20700@45.756705,21.224793",
2486,E4b,4000,Tb_Bastion 1,Punctele Cardinale / Bastion (Aeroport),Bastion,Bastion,45.758026,21.234058,,dup script,01.10.12,"http://maps.google.com/maps?q=Punctele%20Cardinale%20/%20Bastion@45.758026,21.234058",
2486,E4b,3103,Badea Cartan 1tb,Piata Badea Cartan (Aeroport),Badea Cartan,Badea Cartan,45.762666,21.248374,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Badea%20Cartan@45.762666,21.248374",
2486,E4b,2971,V.Economu 1tb,Piata Gen. V. Economu / Calea Lugojului (Aeroport),V. Economu,V. Economu,45.765775,21.261265,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Gen.%20V.%20Economu%20/%20Calea%20Lugojului@45.765775,21.261265",
2486,E4b,2973,Arena Aqua 1tb,Arena Aqua Sport (Aeroport),Arena Aqua,Arena Aqua,45.76957,21.268791,,dup script,12.05.14,"http://maps.google.com/maps?q=Arena%20Aqua%20Sport@45.76957,21.268791",
2486,E4b,3820,DN6,DN 6 / Ghiroda (Aeroport),Ghiroda,Ghiroda,45.775844,21.304891,,dup script,12.05.14,"http://maps.google.com/maps?q=DN%206%20/%20Ghiroda@45.775844,21.304891",
2486,E4b,6240,Jumbo,Jumbo (Aeroport),Jumbo,,45.784599,21.312404,,dup script,12.05.14,"http://maps.google.com/maps?q=Real@45.784599,21.312404",
2486,E4b,3840,Aeroport Civil,Aeroportul Traian Vuia (Aeroport),Aeroport,Aeroport,45.810092,21.319194,,dup script,01.10.12,"http://maps.google.com/maps?q=Aeroportul%20Traian%20Vuia@45.810092,21.319194",
2486,E4b,3862,Aeroport Civil_II,Aeroportul Traian Vuia (Ghe. Baritiu),Aeroport,Aeroport,45.810092,21.319194,,dup script,01.10.12,"http://maps.google.com/maps?q=Aeroportul%20Traian%20Vuia@45.810092,21.319194",
2486,E4b,6241,Jumbo_,Jumbo (Ghe. Baritiu),Jumbo,,45.784509,21.312114,,dup script,12.05.14,"http://maps.google.com/maps?q=Real@45.784509,21.312114",
2486,E4b,3821,DN6_II,DN 6 / Ghiroda (Ghe. Baritiu),Ghiroda,Ghiroda,45.775999,21.304869,,dup script,12.05.14,"http://maps.google.com/maps?q=DN%206%20/%20Ghiroda@45.775999,21.304869",
2486,E4b,8860,Arena Aqua_3,Arena Aqua Sport (Ghe. Baritiu),Arena Aqua,Arena Aqua,45.76939,21.267152,,dup script,12.05.14,"http://maps.google.com/maps?q=Arena%20Aqua%20Sport@45.76939,21.267152",
2486,E4b,2972,V.Economu 2tb,Piata Gen. V. Economu / Calea Lugojului (Ghe. Baritiu),V. Economu,V. Economu,45.765323,21.259993,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Gen.%20V.%20Economu%20/%20Calea%20Lugojului@45.765323,21.259993",
2486,E4b,3104,Badea Cartan 2tb,Piata Badea Cartan / Take Ionescu (Ghe. Baritiu),Badea Cartan,Take Ionescu,45.762365,21.246101,,dup script,12.05.14,"http://maps.google.com/maps?q=Piata%20Badea%20Cartan%20/%20Take%20Ionescu@45.762365,21.246101",
2486,E4b,2967,Tb_Oituz 2,Punctele Cardinale / Popa Sapca / Str. Oituz (Ghe. Baritiu),Punctele Cardinale,Punctele Cardinale,45.758897,21.23168,,dup script,01.10.12,"http://maps.google.com/maps?q=Punctele%20Cardinale%20/%20Popa%20Sapca%20/%20Str.%20Oituz@45.758897,21.23168",
2486,E4b,3720,P-ta 700 2tb,Piata 700 / Business Center (Ghe. Baritiu),P-ta 700,Piata 700,45.756322,21.223122,,dup script,01.10.12,"http://maps.google.com/maps?q=Piata%20700%20/%20Business%20Center@45.756322,21.223122",
2486,E4b,3106,Gara de Nord 2tb,Gara de Nord (Ghe. Baritiu),Gara,Gara,45.750569,21.207921,,dup script,01.10.12,"http://maps.google.com/maps?q=Gara%20de%20Nord@45.750569,21.207921",
2486,E4b,2671,Tb_Ghe.Baritiu 2,Str. Gheorghe Baritiu (Ghe. Baritiu),Ghe. Baritiu,Ghe. Baritiu,45.748975,21.199391,,dup script,01.10.12,"http://maps.google.com/maps?q=Str.%20Gheorghe%20Baritiu@45.748975,21.199391",
,,,,,,,,,,,,,
LineID,LineName,StationID,RawStationName,FriendlyStationName,ShortStationName,JunctionName,Lat,Long,Invalid,Verified,Verification Date,Goodle Maps Link,
1526,E5,2666,P-ta Mocioni_,Piata Mocioni / Sinaia (Cefin),Sinaia,Sinaia,45.745649,21.215296,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Piata%20Mocioni%20/%20Sinaia@45.745649,21.215296",
1526,E5,2667,Brancoveanu..,Strada Brancoveanu / B-dul 16 Dec. 1989 (Cefin),Brancoveanu,Brancoveanu,45.742754,21.212533,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Strada%20Brancoveanu%20/%20B-dul%2016%20Dec.%201989@45.742754,21.212533",
1526,E5,2668,P-ta I.Maniu,Piata Iuliu Maniu (Cefin),P-ta I. Maniu,P-ta Iuliu Maniu,45.738513,21.209719,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Piata%20Iuliu%20Maniu@45.738513,21.209719",
1526,E5,2669,Ab_Dambovita,Arta Textila (Cefin),Profi,Profi,45.732412,21.208529,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Arta%20Textila@45.732412,21.208529",
1526,E5,4760,Veteranilor,Piata Veteranilor / Calea Sagului (Cefin),Veteranilor,Veteranilor,45.728342,21.205069,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Piata%20Veteranilor%20/%20Calea%20Sagului@45.728342,21.205069",
1526,E5,2687,Dermatina,Dermatina (Cefin),Dermatina,Dermatina,45.72544,21.202491,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Dermatina@45.72544,21.202491",
1526,E5,2675,B.A.T.M.A. 1 a,BATMA / Petrom (Cefin),BATMA,BATMA,45.717804,21.196333,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=BATMA%20/%20Petrom@45.717804,21.196333",
1526,E5,2679,Peco 1a,Auto Europa / CET Sud (Cefin),Cet Sud,Cet Sud,45.712697,21.19201,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Auto%20Europa%20/%20CET%20Sud@45.712697,21.19201",
1526,E5,5500,Real Practiker_,Real (Cefin),Real,Real,45.705206,21.185996,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Real@45.705206,21.185996",
1526,E5,2680,Metro 1a,Metro (Cefin),Metro,,45.701279,21.179827,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Metro@45.701279,21.179827",
1526,E5,2682,Cefin 1a,Cefin Iveco (Cefin),Cefin,,45.693521,21.175249,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Cefin%20Iveco@45.693521,21.175249",
1526,E5,2682,Cefin 1a,Cefin Iveco (Mocioni),Cefin,,45.693521,21.175249,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Cefin%20Iveco@45.693521,21.175249",
1526,E5,5520,Metro 1b,Metro (Mocioni),Metro,,45.700563,21.182375,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Metro@45.700563,21.182375",
1526,E5,5501,Real Practiker,Real / Practiker (Mocioni),Real,Real,45.706421,21.187073,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Real%20/%20Practiker@45.706421,21.187073",
1526,E5,2684,Peco 2a,Auto Europa / CET Sud (Mocioni),Cet Sud,Cet Sud,45.713292,21.192948,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Auto%20Europa%20/%20CET%20Sud@45.713292,21.192948",
1526,E5,2685,B.A.T.M.A 2 a,BATMA / Petrom (Mocioni),BATMA,BATMA,45.71765,21.196543,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=BATMA%20/%20Petrom@45.71765,21.196543",
1526,E5,2673,Dermatina_,Dermatina (Mocioni),Dermatina,Dermatina,45.725277,21.203025,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Dermatina@45.725277,21.203025",
1526,E5,4780,Veteranilor_,Piata Veteranilor / Calea Sagului (Mocioni),Veteranilor,Veteranilor,45.728879,21.206182,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Piata%20Veteranilor%20/%20Calea%20Sagului@45.728879,21.206182",
1526,E5,2690,Ab_Dambovita_,Arta Textila (Mocioni),Profi,Profi,45.732836,21.208868,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Arta%20Textila@45.732836,21.208868",
1526,E5,2691,Ab_P-ta I.Maniu 1,Piata Iuliu Maniu (Mocioni),P-ta I. Maniu,P-ta Iuliu Maniu,45.739499,21.210315,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Piata%20Iuliu%20Maniu@45.739499,21.210315",
1526,E5,2694,Ab_Brancoveanu 1,Strada 16 Decembrie 1989 / Brancoveanu (Mocioni),Brancoveanu,Brancoveanu,45.743141,21.2131,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Strada%2016%20Decembrie%201989%20/%20Brancoveanu@45.743141,21.2131",
1526,E5,2695,P-ta Mocioni,Piata Mocioni / Sinaia (Mocioni),Sinaia,Sinaia,45.745971,21.215977,TRUE,dup script,15.06.12,"http://maps.google.com/maps?q=Piata%20Mocioni%20/%20Sinaia@45.745971,21.215977",
,,,,,,,,,,,,,
LineID,LineName,StationID,RawStationName,FriendlyStationName,ShortStationName,JunctionName,Lat,Long,Invalid,Verified,Verification Date,Goodle Maps Link,
1928,E6,2965,P-ta C.Europei 1tb,Piata Consiliul Europei / Iulius Mall (PITT),Iulius Mall,Iulius Mall,45.764944,21.225488,,dup script,28.07.14,"http://maps.google.com/maps?q=Piata%20Consiliul%20Europei%20/%20Iulius%20Mall@45.764944,21.225488",
1928,E6,4492,AT_Miresei_2,Strada Miresei (PITT),Miresei,Miresei,45.769127,21.220148,,dup script,28.07.14,"http://maps.google.com/maps?q=Strada%20Miresei@45.769127,21.220148",
1928,E6,7500,Liege_2,Strada Liege / Calea Torontalului (PITT),Torontalului,Torontalului,45.772874,21.216338,,dup script,28.07.14,"http://maps.google.com/maps?q=Strada%20Liege%20/%20Calea%20Torontalului@45.772874,21.216338",
1928,E6,8200,G.Alexandrescu_1,Calea Torontalului / Strada Grigore Alexandrescu (PITT),Str. G.Alexandrescu,,45.777692,21.211137,,dup script,28.07.14,"http://maps.google.com/maps?q=Calea%20Torontalului%20/%20Strada%20Grigore%20Alexandrescu@45.777692,21.211137",
1928,E6,6003,Metro 2,Metro (PITT),Metro,,45.793954,21.185735,,dup script,28.07.14,"http://maps.google.com/maps?q=Metro@45.793954,21.185735",
1928,E6,8480,AGIL_1,Fabrica de Mezeluri AGIL (PITT),Agil,,,,,dup script,28.07.14,x,
1928,E6,6001,PITT,PITT (PITT),PITT,,45.795847,21.172663,,dup script,28.07.14,"http://maps.google.com/maps?q=PITT@45.795847,21.172663",
1928,E6,6001,PITT,PITT (P-ta Consiliul Europei),PITT,,45.795847,21.172663,,dup script,28.07.14,"http://maps.google.com/maps?q=PITT@45.795847,21.172663",
1928,E6,8481,AGIL_2,Fabrica de Mezeluri AGIL (P-ta Consiliul Europei),Agil,,,,,dup script,28.07.14,x,
1928,E6,6800,Metro_2,Metro (P-ta Consiliul Europei),Metro,,45.793912,21.185808,,dup script,28.07.14,"http://maps.google.com/maps?q=Metro@45.793912,21.185808",
1928,E6,8201,G.Alexandrescu_2,Calea Torontalului / Strada Grigore Alexandrescu (P-ta Consiliul Europei),Str. G.Alexandrescu,,45.777209,21.21146,,dup script,28.07.14,"http://maps.google.com/maps?q=Calea%20Torontalului%20/%20Strada%20Grigore%20Alexandrescu@45.777209,21.21146",
1928,E6,2957,Torontalului 1tb,Strada Liege / Calea Torontalului (P-ta Consiliul Europei),Torontalului / Liege,Torontalului / Liege,45.772193,21.216702,,dup script,28.07.14,"http://maps.google.com/maps?q=Strada%20Liege%20/%20Calea%20Torontalului@45.772193,21.216702",
1928,E6,4493,AT_Miresei_1,Strada Miresei / Calea Torontalului (P-ta Consiliul Europei),Torontalului / Miresei,Torontalului / Miresei,45.76871,21.22039,,dup script,28.07.14,"http://maps.google.com/maps?q=Strada%20Miresei%20/%20Calea%20Torontalului@45.76871,21.22039",
1928,E6,2965,P-ta C.Europei 1tb,Piata Consiliul Europei / Iulius Mall (P-ta Consiliul Europei),Iulius Mall,Iulius Mall,45.764944,21.225488,,dup script,28.07.14,"http://maps.google.com/maps?q=Piata%20Consiliul%20Europei%20/%20Iulius%20Mall@45.764944,21.225488",
,,,,,,,,,,,,,
LineID,LineName,StationID,RawStationName,FriendlyStationName,ShortStationName,JunctionName,Lat,Long,Invalid,Verified,Verification Date,Goodle Maps Link,
2026,E7,6200,T.Grozavescu p,Strada Traian Grozavescu / Posta Mare (FZB),Posta Mare,Posta Mare,45.754499,21.234286,,dup script,11.01.15,"http://maps.google.com/maps?q=T_Grozavescu_p@45.754499,21.234286",
2026,E7,8300,Pod A.Saguna2,Pod Mitropolit Andrei Saguna / Parcul Catedralei (FZB),Andrei Saguna,Catedrala,45.749261,21.225538,TRUE,dup script,11.01.15,"http://maps.google.com/maps?q=Pod%20Mitropolit%20Andrei%20Saguna%20/%20Parcul%20Catedralei@45.749261,21.225538",
2026,E7,2806,Pasaj Michelangelo,Piata Leonadro da Vinci / Complexul Studentesc / Pasajul Michelangelo (FZB),P-ta L. da Vinci,P-ta L. da Vinci,45.749004,21.235337,,dup script,11.01.15,"http://maps.google.com/maps?q=Piata%20Leonadro%20da%20Vinci@45.749004,21.235337",
2026,E7,2807,Univ de Vest,Universitatea de Vest (FZB),Univ. de Vest,Univ. de Vest,45.747981,21.230711,,dup script,11.01.15,"http://maps.google.com/maps?q=Universitatea%20de%20Vest@45.747981,21.230711",
2026,E7,2809,Pod M Saguna 1a,Facultatea de Electrotehnica / Pod Andrei Saguna (FZB),A. Saguna,Facultatea de electro.,45.747972,21.225225,,dup script,11.01.15,"http://maps.google.com/maps?q=Facultatea%20de%20electrotehnica%20/%20Pod%20Andrei%20Saguna@45.747972,21.225225",
2026,E7,4420,Regina Maria 1a,Piata Regina Maria (FZB),Regina Maria,Regina Maria,45.752613,21.221391,TRUE,dup script,11.01.15,"http://maps.google.com/maps?q=Piata%20Regina%20Maria@45.752613,21.221391",
2026,E7,2666,P-ta Mocioni_,Piata Mocioni / Sinaia (FZB),Sinaia,Sinaia,45.745649,21.215296,,dup script,11.01.15,"http://maps.google.com/maps?q=Piata%20Mocioni%20/%20Sinaia@45.745649,21.215296",
2026,E7,2667,Brancoveanu..,Strada Brancoveanu / B-dul 16 Dec. 1989 (FZB),Brancoveanu,Brancoveanu,45.742754,21.212533,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Brancoveanu%20/%20B-dul%2016%20Dec.%201989@45.742754,21.212533",
2026,E7,8080,P-ta I.Maniu 4,Piata Iuliu Maniu (FZB),P-ta I. Maniu,P-ta Iuliu Maniu,45.739067,21.209131,,dup script,11.01.15,"http://maps.google.com/maps?q=B-dul%20Iuliu%20Maniu@45.739067,21.209131",
2026,E7,2810,Crizantemelor,Strada Crizantemelor / Lidl (FZB),Lidl,Lidl,45.738097,21.203023,,dup script,11.01.15,"http://maps.google.com/maps?q=Lidl@45.738097,21.203023",
2026,E7,2812,Dambovita 1a,Strada Banatul / Depoul de troleibuze (FZB),Dep. de troleibuze,Dep. de troleibuze,45.736954,21.197573,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Banatul%20/%20Depoul%20de%20troleibuze@45.736954,21.197573",
2026,E7,2813,Vaslui 1a,Strada Vaslui (FZB),Vaslui,,45.733641,21.191752,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Vaslui@45.733641,21.191752",
2026,E7,2815,Pacii 1a,Strada Pacii (FZB),Pacii,,45.731691,21.188717,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Pacii@45.731691,21.188717",
2026,E7,2816,V Simionescu 1a,Strada Virgil Simionescu (FZB),V. Simionescu,,45.729047,21.184814,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Virgil%20Simionescu@45.729047,21.184814",
2026,E7,5964,Liceul Auto,Piata Petofi Sandor / Liceul Auto (FZB),Lic. Auto,Lic. Auto,45.727267,21.181153,,dup script,11.01.15,"http://maps.google.com/maps?q=Piata%20Petofi%20Sandor%20/%20Liceul%20Auto@45.727267,21.181153",
2026,E7,5962,Podgoriei,Strada Podgoriei (FZB),Podgoriei,Podgoriei,45.725551,21.17806,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Podgoriei@45.725551,21.17806",
2026,E7,2926,C.I.Nottara_2,Strada C. I. Nottara / Gara de Vest (FZB),Gara de Vest,Gara de Vest,45.723865,21.1755,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20C.%20I.%20Nottara%20/%20Gara%20de%20Vest@45.723865,21.1755",
2026,E7,2928,Rascoala 1907_2,Strada Rascoala 1907 (FZB),Rascoala 1907,Rascoala 1907,45.721157,21.171403,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Rascoala%201907@45.721157,21.171403",
2026,E7,5961,Polona,Strada Polona (FZB),Polona,Polona,45.721706,21.163967,TRUE,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Polona@45.721706,21.163967",
2026,E7,2947,F-ca de Zahar_1,Fabrica de Zahar (FZB),FZB,FZB,45.721115,21.158213,,dup script,11.01.15,"http://maps.google.com/maps?q=Fabrica%20de%20Zahar@45.721115,21.158213",
2026,E7,5960,Abator s,Abator (FZB),Abator,Abator,45.718745,21.149174,,dup script,11.01.15,"http://maps.google.com/maps?q=Abator@45.718745,21.149174",
2026,E7,6260,Abator p,Abator (Posta Mare),Abator,Abator,45.718762,21.14923,,dup script,11.01.15,"http://maps.google.com/maps?q=Abator@45.718762,21.14923",
2026,E7,2948,F-ca de Zahar_2,Fabrica de Zahar (Posta Mare),FZB,,45.720957,21.158257,,dup script,11.01.15,"http://maps.google.com/maps?q=Fabrica%20de%20Zahar@45.720957,21.158257",
2026,E7,2946,Polona_1,Strada Polona (Posta Mare),Polona,,45.721988,21.163458,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Polona@45.721988,21.163458",
2026,E7,2929,Rascoala 1907_1,Strada Rascoala 1907 (Posta Mare),Rascoala 1907,,45.720807,21.171228,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Rascoala%201907@45.720807,21.171228",
2026,E7,2927,C.I.Nottara_1,Strada C. I. Nottara / Gara de Vest (Posta Mare),Gara de Vest,,45.723795,21.175588,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20C.%20I.%20Nottara%20/%20Gara%20de%20Vest@45.723795,21.175588",
2026,E7,5963,Podgoriei_,Strada Podgoriei (Posta Mare),Podgoriei,,45.725632,21.17856,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Podgoriei@45.725632,21.17856",
2026,E7,5965,Lic. Auto_,Piata Petofi Sandor / Liceul Auto (Posta Mare),Lic. Auto,Lic. Auto,45.727095,21.181178,,dup script,11.01.15,"http://maps.google.com/maps?q=Piata%20Petofi%20Sandor%20/%20Liceul%20Auto@45.727095,21.181178",
2026,E7,2819,V.Simionescu 2a,Strada Virgil Simionescu (Posta Mare),V. Simionescu,,45.72894,21.184773,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Virgil%20Simionescu@45.72894,21.184773",
2026,E7,2820,Pacii 2a,Strada Pacii (Posta Mare),Pacii,,45.731576,21.188719,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Pacii@45.731576,21.188719",
2026,E7,2814,Vaslui 2a,Strada Vaslui (Posta Mare),Vaslui,,45.733632,21.191957,,dup script,11.01.15,"http://maps.google.com/maps?q=Strada%20Vaslui@45.733632,21.191957",
